GCXH,XZQHMC,KKMC,FXLX,GCSJ,HPZL,"SUBSTR(HPHM,1,4)||'***'",CLPPXH
320300108810089894,睢宁县,徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口,2,2023/12/1 16:52,02,苏N97***,日产牌-轩逸-2016_2019#A
320300108810093034,丰县,徐州市丰县G518518国道K358马楼公路站省际卡口,1,2023/12/1 16:52,02,苏UE1***,日产牌-阳光-2011_2012_2014_2016
320300108810100060,高速五大队,G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口,1,2023/12/1 16:53,02,苏CZ9***,日产牌-轩逸-2016_2019#A
320300108810109534,铜山县,徐州市铜山县G310连云港-天水K310江苏徐州-G310-苏皖界省际卡口,1,2023/12/1 16:54,02,皖L97***,日产牌
320300108810109815,睢宁县,徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口,2,2023/12/1 16:54,02,苏CV3***,日产牌-天籁-2008
320300108810116993,新沂市,徐州市新沂市S505505省道K10新沂高速西出口-505省道宿迁界市际卡口,1,2023/12/1 16:55,02,苏CT1***,日产牌-奇骏-2017_2019
320300108810129401,睢宁县,徐州市睢宁县S252塔双线K56江苏徐州-S252-苏皖界省际卡口,1,2023/12/1 16:57,02,桂BT6***,日产牌-天籁-2019
320300108810137777,邳州市,徐州市邳州市S251枣睢线K5江苏徐州-S251-苏鲁界省际卡口,1,2023/12/1 16:58,52,苏CDC***,日产牌
320300108810138815,睢宁县,徐州市睢宁县G104北京-福州K873江苏徐州-G104-苏皖界省际卡口,1,2023/12/1 16:58,02,苏CP3***,日产牌
320300108810141748,新沂市,徐州市新沂市S505505省道K10新沂高速西出口-505省道宿迁界市际卡口,1,2023/12/1 16:58,02,苏AZ2***,日产牌-颐达-2009_2010
320300108810154400,睢宁县,徐州市睢宁县G104北京-福州K873江苏徐州-G104-苏皖界省际卡口,1,2023/12/1 16:59,02,苏C5H***,日产牌-骐达-2016
320300108810174064,丰县,徐州市丰县G518518国道K358马楼公路站省际卡口,1,2023/12/1 17:01,02,苏C1E***,日产牌-骐达-2016
320300108810182355,新沂市,徐州市新沂市G235国道235K10江苏徐州-G235-交界市际卡口,1,2023/12/1 17:03,02,苏C63***,日产牌-逍客-2016#B
320300108810195427,铜山县,徐州市铜山县G206烟台-汕头K816江苏徐州-G206-苏皖界省际卡口,1,2023/12/1 17:04,02,苏CR7***,日产牌
320300108810211554,睢宁县,徐州市睢宁县S252塔双线K56江苏徐州-S252-苏皖界省际卡口,1,2023/12/1 17:06,02,苏CY3***,日产牌
320300108810216109,铜山县,徐州市铜山县G310连云港-天水K310江苏徐州-G310-苏皖界省际卡口,1,2023/12/1 17:06,02,苏CD5***,日产牌
320300108810232420,丰县,徐州市丰县鹿梁路K19丰县梁寨检查站市际卡口,1,2023/12/1 17:08,02,苏CZ9***,日产牌-阳光-2011_2012_2014_2016
320300108810245418,高速五大队,G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口,1,2023/12/1 17:10,02,苏CQ1***,日产牌-轩逸-2016_2019#B
320300108810246023,新沂市,徐州市新沂市G235国道235K10江苏徐州-G235-交界市际卡口,1,2023/12/1 17:10,02,苏CW9***,日产牌-轩逸-2012_2016_2018
320300108810259766,睢宁县,徐州市睢宁县G104北京-福州K873江苏徐州-G104-苏皖界省际卡口,1,2023/12/1 17:11,02,苏C6T***,日产牌
320300108810264781,睢宁县,徐州市睢宁县G104北京-福州K873江苏徐州-G104-苏皖界省际卡口,1,2023/12/1 17:12,02,苏C2W***,日产牌-奇骏-2017_2019
320300108810268232,铜山县,徐州市铜山县G310连云港-天水K310江苏徐州-G310-苏皖界省际卡口,1,2023/12/1 17:12,02,皖LFW***,日产牌
320300108810276845,邳州市,徐州市邳州市S250宿邳线K1江苏徐州-S250-苏鲁界省际卡口,1,2023/12/1 17:13,02,苏CF3***,日产牌-骐达-2016
320300108810290825,高速五大队,G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口,1,2023/12/1 17:14,01,豫JB0***,日产牌-风度-进口车-未知年款
320300108810292221,邳州市,徐州市邳州市S250宿邳线K1江苏徐州-S250-苏鲁界省际卡口,1,2023/12/1 17:15,02,苏CU9***,日产牌-楼兰-2015_2016_2019
320300108810298981,新沂市,徐州市新沂市G235国道235K10江苏徐州-G235-交界市际卡口,1,2023/12/1 17:16,02,苏C2E***,日产牌-骐达-2016
320300108810304621,高速五大队,G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口,1,2023/12/1 17:16,02,鲁HX7***,日产牌-劲客-2017_2018
320300108810304908,高速五大队,G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口,1,2023/12/1 17:16,02,鲁HX7***,日产牌-劲客-2017_2018
320300108810306473,沛县,徐州市沛县S253郑沛龙线K0江苏徐州-S253-苏鲁界省际卡口,1,2023/12/1 17:17,02,苏CJ6***,日产牌
320300108810331614,铜山县,徐州市铜山县G206烟台-汕头K816江苏徐州-G206-苏皖界省际卡口,1,2023/12/1 17:19,-,8***,日产牌
320300108810337684,铜山县,徐州市铜山县G206烟台-汕头K816江苏徐州-G206-苏皖界省际卡口,1,2023/12/1 17:20,-,0G1***,日产牌
320300108810355252,睢宁县,徐州市睢宁县G104北京-福州K873江苏徐州-G104-苏皖界省际卡口,1,2023/12/1 17:22,02,苏C11***,日产牌
320300108810365771,沛县,徐州市沛县S253郑沛龙线K0江苏徐州-S253-苏鲁界省际卡口,1,2023/12/1 17:23,02,鲁HT7***,日产牌
320300108810452704,睢宁县,徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口,2,2023/12/1 17:33,02,苏CZ3***,日产牌-骐达-2016
320300108810521157,邳州市,徐州市邳州市S250宿邳线K1江苏徐州-S250-苏鲁界省际卡口,1,2023/12/1 17:40,01,鲁Q91***,日产牌-轩逸-2016_2019#B
320300108810521665,邳州市,徐州市邳州市S250宿邳线K1江苏徐州-S250-苏鲁界省际卡口,1,2023/12/1 17:40,02,苏CF6***,日产牌-天籁-2019
320300108810523853,新沂市,徐州市新沂市G235国道235K10江苏徐州-G235-交界市际卡口,1,2023/12/1 17:40,02,鄂FL6***,日产牌-轩逸-2016_2019#A
320300108810534455,丰县,徐州市丰县G518518国道K358马楼公路站省际卡口,1,2023/12/1 17:41,02,苏UVG***,日产牌-轩逸-2016_2019#A
320300108810537547,高速五大队,G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口,1,2023/12/1 17:42,02,苏C7Q***,日产牌-轩逸-2016_2019#B
320300108810538447,新沂市,徐州市新沂市G235国道235K10江苏徐州-G235-交界市际卡口,1,2023/12/1 17:42,02,苏C96***,日产牌-天籁-2019
320300108810558735,睢宁县,徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口,2,2023/12/1 17:44,02,苏CQP***,日产牌-逍客-2011_2012_2013_2015
320300108810571765,丰县,徐州市丰县G518518国道K358马楼公路站省际卡口,1,2023/12/1 17:45,02,苏E88***,日产牌-骊威-2010
320300108810577269,睢宁县,徐州市睢宁县G104北京-福州K873江苏徐州-G104-苏皖界省际卡口,1,2023/12/1 17:46,-,宁623***,日产牌
320300108810576215,新沂市,徐州市新沂市G235国道235K10江苏徐州-G235-交界市际卡口,1,2023/12/1 17:46,02,苏C9U***,日产牌-阳光-2011_2012_2014_2016
320300108810584936,新沂市,徐州市新沂市G235国道235K10江苏徐州-G235-交界市际卡口,1,2023/12/1 17:47,02,鲁CCM***,日产牌-天籁-2012#B
320300108810603562,睢宁县,徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口,2,2023/12/1 17:49,02,苏C1S***,日产牌-碧莲-2013
320300108810612100,铜山县,徐州市铜山县G310连云港-天水K310江苏徐州-G310-苏皖界省际卡口,1,2023/12/1 17:50,02,皖L75***,日产牌
320300108810626643,睢宁县,徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口,2,2023/12/1 17:51,02,苏CW8***,日产牌-天籁-2019
320300108810629743,铜山县,徐州市铜山县G104北京-福州K744江苏徐州-G104-苏鲁界省际卡口,1,2023/12/1 17:52,02,苏CG5***,日产牌
320300108810650078,铜山县,徐州市铜山县G104北京-福州K744江苏徐州-G104-苏鲁界省际卡口,1,2023/12/1 17:54,02,苏CA7***,日产牌
320300108810662529,睢宁县,徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口,2,2023/12/1 17:55,52,苏AFC***,日产牌-风度-2003
320300108810667618,铜山县,徐州市铜山县G104北京-福州K744江苏徐州-G104-苏鲁界省际卡口,1,2023/12/1 17:56,02,苏C77***,日产牌
320300108810685621,新沂市,徐州市新沂市G235国道235K10江苏徐州-G235-交界市际卡口,1,2023/12/1 17:58,02,苏CE6***,日产牌-天籁-2019
320300108810691197,新沂市,徐州市新沂市G235国道235K10江苏徐州-G235-交界市际卡口,1,2023/12/1 17:58,02,苏CX9***,日产牌-轩逸-2016_2019#B
320300108810709427,高速五大队,G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口,1,2023/12/1 18:00,02,苏C1Z***,日产牌-骐达-2011_2012_20114_2015
320300108810709350,高速五大队,G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口,1,2023/12/1 18:00,02,苏C1Z***,日产牌-骐达-2011_2012_20114_2015
320300108810723138,丰县,徐州市丰县鹿梁路K19丰县梁寨检查站市际卡口,1,2023/12/1 18:02,02,苏EXX***,日产牌-颐达-2005_2008
320300108810724059,铜山县,徐州市铜山县G310连云港-天水K310江苏徐州-G310-苏皖界省际卡口,1,2023/12/1 18:02,02,苏C29***,日产牌
320300108810724971,丰县,徐州市丰县G518518国道K358马楼公路站省际卡口,1,2023/12/1 18:02,02,苏C6P***,日产牌-天籁-2019
320300108810737628,睢宁县,徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口,2,2023/12/1 18:03,02,苏C30***,日产牌-轩逸-2016_2019#A
320300108810742972,新沂市,徐州市新沂市G235国道235K10江苏徐州-G235-交界市际卡口,1,2023/12/1 18:04,02,苏NBS***,日产牌-骐达-2011_2012_20114_2015
320300108810743974,沛县,徐州市沛县S253郑沛龙线K0江苏徐州-S253-苏鲁界省际卡口,1,2023/12/1 18:04,02,苏C2J***,日产牌
320300108810768177,新沂市,徐州市新沂市G235国道235K10江苏徐州-G235-交界市际卡口,1,2023/12/1 18:07,02,苏C9F***,日产牌-天籁-2019
320300108810769570,铜山县,徐州市铜山县G206烟台-汕头K816江苏徐州-G206-苏皖界省际卡口,1,2023/12/1 18:07,02,冀HPB***,日产牌
320300108810772278,新沂市,徐州市新沂市S505505省道K10新沂高速西出口-505省道宿迁界市际卡口,1,2023/12/1 18:07,02,苏CX9***,日产牌-骊威-2008_2009_2010
320300108810801823,丰县,徐州市丰县G518518国道K358马楼公路站省际卡口,1,2023/12/1 18:11,01,辽HG9***,日产牌-天籁-2016_2018
320300108810813093,睢宁县,徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口,2,2023/12/1 18:12,02,苏NG6***,日产牌-轩逸-2016_2019#A
320300108810834758,新沂市,徐州市新沂市G235国道235K10江苏徐州-G235-交界市际卡口,1,2023/12/1 18:15,02,苏C23***,日产牌-轩逸-2016_2019#A
320300108810853859,丰县,徐州市丰县G518518国道K358马楼公路站省际卡口,1,2023/12/1 18:17,52,鲁RD9***,日产牌-NV200-2010
320300108810856406,丰县,徐州市丰县鹿梁路K19丰县梁寨检查站市际卡口,1,2023/12/1 18:18,02,苏C8G***,日产牌-轩逸-2012
320300108810872342,睢宁县,徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口,2,2023/12/1 18:19,02,苏E8J***,日产牌-天籁-2013_2015
320300108810907913,沛县,徐州市沛县S253郑沛龙线K0江苏徐州-S253-苏鲁界省际卡口,1,2023/12/1 18:24,02,苏C8Y***,日产牌
320300108810911905,铜山县,徐州市铜山县G104北京-福州K744江苏徐州-G104-苏鲁界省际卡口,1,2023/12/1 18:25,02,苏C36***,日产牌
320300108810926568,高速五大队,G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口,1,2023/12/1 18:26,02,苏C5S***,日产牌-骐达-2016
320300108810926594,高速五大队,G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口,1,2023/12/1 18:26,02,苏C5S***,日产牌-骐达-2016
320300108810930907,铜山县,徐州市铜山县G104北京-福州K744江苏徐州-G104-苏鲁界省际卡口,1,2023/12/1 18:27,02,苏CP5***,日产牌
320300108810948554,新沂市,徐州市新沂市G235国道235K10江苏徐州-G235-交界市际卡口,1,2023/12/1 18:30,02,京NGP***,日产牌
320300108810958133,丰县,徐州市丰县G518518国道K358马楼公路站省际卡口,1,2023/12/1 18:31,02,苏C93***,日产牌-轩逸-2016_2019#A
320300108810968715,睢宁县,徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口,2,2023/12/1 18:32,02,苏C7U***,日产牌-天籁-2019
320300108810969968,新沂市,徐州市新沂市G235国道235K10江苏徐州-G235-交界市际卡口,1,2023/12/1 18:33,02,苏N97***,日产牌-骐达-2016
320300108810986405,沛县,徐州市沛县S253郑沛龙线K0江苏徐州-S253-苏鲁界省际卡口,1,2023/12/1 18:35,02,苏C70***,日产牌
320300108810989518,新沂市,徐州市新沂市G235国道235K10江苏徐州-G235-交界市际卡口,1,2023/12/1 18:35,02,苏C85***,日产牌-骊威-2013_2015#B
320300108810992739,铜山县,徐州市铜山县G104北京-福州K744江苏徐州-G104-苏鲁界省际卡口,1,2023/12/1 18:36,02,苏C7Z***,日产牌
320300108811010264,睢宁县,徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口,2,2023/12/1 18:38,02,苏N25***,日产牌-轩逸-2016_2019#B
320300108811015174,新沂市,徐州市新沂市G235国道235K10江苏徐州-G235-交界市际卡口,1,2023/12/1 18:39,02,苏CQ7***,日产牌-天籁-2019
320300108811035132,新沂市,徐州市新沂市S323连徐线K10阿湖卡口-323省道连云港交界市际卡口,1,2023/12/1 18:42,02,苏GS3***,日产牌-天籁-2019
320300108811037603,铜山县,徐州市铜山县G104北京-福州K744江苏徐州-G104-苏鲁界省际卡口,1,2023/12/1 18:42,02,苏C1P***,日产牌
320300108811045689,邳州市,徐州市邳州市S250宿邳线K1江苏徐州-S250-苏鲁界省际卡口,1,2023/12/1 18:44,02,鲁G7B***,日产牌
320300108811052976,新沂市,徐州市新沂市G235国道235K10江苏徐州-G235-交界市际卡口,1,2023/12/1 18:45,02,苏CY3***,日产牌-轩逸-2016_2019#A
320300108811065275,铜山县,徐州市铜山县G104北京-福州K744江苏徐州-G104-苏鲁界省际卡口,1,2023/12/1 18:47,02,苏C7Q***,日产牌
320300108811083680,睢宁县,徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口,2,2023/12/1 18:49,02,苏C3K***,日产牌-碧莲-2013
320300108811097781,铜山县,徐州市铜山县G206烟台-汕头K816江苏徐州-G206-苏皖界省际卡口,1,2023/12/1 18:52,02,皖L12***,日产牌
320300108811126803,高速五大队,G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口,1,2023/12/1 18:57,01,苏CQG***,日产牌-阳光-2005
320300108811146409,邳州市,徐州市邳州市S250宿邳线K1江苏徐州-S250-苏鲁界省际卡口,1,2023/12/1 19:00,02,苏C98***,日产牌-蓝鸟经典-2004
320300108811171144,邳州市,徐州市邳州市S250宿邳线K1江苏徐州-S250-苏鲁界省际卡口,1,2023/12/1 19:05,02,鲁Q71***,日产牌
320300108811250169,丰县,徐州市丰县G518518国道K358马楼公路站省际卡口,1,2023/12/1 19:19,02,苏C6U***,日产牌-未知系列3-未知年款0
320300108811279018,新沂市,徐州市新沂市G235国道235K10江苏徐州-G235-交界市际卡口,1,2023/12/1 19:26,02,苏N12***,日产牌-轩逸-2016_2019#B
320300108811284342,新沂市,徐州市新沂市G235国道235K10江苏徐州-G235-交界市际卡口,1,2023/12/1 19:27,02,苏C63***,日产牌-逍客-2016#B
320300108811311429,沛县,徐州市沛县S253郑沛龙线K0江苏徐州-S253-苏鲁界省际卡口,1,2023/12/1 19:33,02,苏C12***,日产牌
320300108811336681,邳州市,徐州市邳州市S251枣睢线K5江苏徐州-S251-苏鲁界省际卡口,1,2023/12/1 19:38,02,苏CH9***,日产牌
320300108811415887,新沂市,徐州市新沂市G235国道235K10江苏徐州-G235-交界市际卡口,1,2023/12/1 19:56,02,苏NS1***,日产牌-骐达-2016
320300108811417418,新沂市,徐州市新沂市G235国道235K10江苏徐州-G235-交界市际卡口,1,2023/12/1 19:56,02,苏CH5***,日产牌
320300108811431790,新沂市,徐州市新沂市S323连徐线K10阿湖卡口-323省道连云港交界市际卡口,1,2023/12/1 20:00,02,苏G21***,日产牌-骐达-2016
320300108811440337,丰县,徐州市丰县G518518国道K358马楼公路站省际卡口,1,2023/12/1 20:02,02,苏C88***,日产牌-轩逸-2016_2019#A
320300108811440895,新沂市,徐州市新沂市G235国道235K10江苏徐州-G235-交界市际卡口,1,2023/12/1 20:02,02,苏CG5***,日产牌-轩逸-2016_2019#A
320300108811448510,丰县,徐州市丰县G518518国道K358马楼公路站省际卡口,1,2023/12/1 20:04,02,苏C25***,日产牌
320300108811448842,新沂市,徐州市新沂市G235国道235K10江苏徐州-G235-交界市际卡口,1,2023/12/1 20:04,02,苏NN0***,日产牌-逍客-2019
320300108811450826,高速五大队,G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口,1,2023/12/1 20:04,02,鲁HD1***,日产牌
320300108811460790,新沂市,徐州市新沂市G235国道235K10江苏徐州-G235-交界市际卡口,1,2023/12/1 20:07,02,苏CM5***,日产牌-轩逸-2016_2019#B
320300108811504798,丰县,徐州市丰县G518518国道K358马楼公路站省际卡口,1,2023/12/1 20:17,02,苏US7***,日产牌
320300108811519908,新沂市,徐州市新沂市G235国道235K10江苏徐州-G235-交界市际卡口,1,2023/12/1 20:21,02,苏CZ8***,日产牌-颐达-2009_2010
320300108811564545,沛县,徐州市沛县S253郑沛龙线K0江苏徐州-S253-苏鲁界省际卡口,1,2023/12/1 20:32,02,苏C8L***,日产牌
320300108811571313,丰县,徐州市丰县G518518国道K358马楼公路站省际卡口,1,2023/12/1 20:34,02,沪C0C***,日产牌-轩逸-2012_2016_2018
320300108811570064,新沂市,徐州市新沂市G235国道235K10江苏徐州-G235-交界市际卡口,1,2023/12/1 20:34,02,苏C2H***,日产牌-骐达-2016
320300108811587959,新沂市,徐州市新沂市G235国道235K10江苏徐州-G235-交界市际卡口,1,2023/12/1 20:38,02,鲁FX8***,日产牌-天籁-2019
320300108811681402,沛县,徐州市沛县S253郑沛龙线K0江苏徐州-S253-苏鲁界省际卡口,1,2023/12/1 21:02,02,苏CC8***,日产牌
320300108811716862,邳州市,徐州市邳州市S250宿邳线K1江苏徐州-S250-苏鲁界省际卡口,1,2023/12/1 21:11,01,鲁Q02***,日产牌-骊威-2013_2015#A
320300108811755060,铜山县,徐州市铜山县G104北京-福州K744江苏徐州-G104-苏鲁界省际卡口,1,2023/12/1 21:21,02,苏CR9***,日产牌
320300108811767203,新沂市,徐州市新沂市S323连徐线K10阿湖卡口-323省道连云港交界市际卡口,1,2023/12/1 21:25,01,苏GH3***,日产牌-轩逸-2012_2016_2018
320300108811783357,丰县,徐州市丰县G518518国道K358马楼公路站省际卡口,1,2023/12/1 21:29,02,苏C19***,日产牌-未知系列2-未知年款0
320300108811782682,邳州市,徐州市邳州市S250宿邳线K1江苏徐州-S250-苏鲁界省际卡口,1,2023/12/1 21:29,01,鲁DJ2***,日产牌-骐达-2005_2009
